Retailer,Retailer ID,Date,Month,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue
FizzySip,1128299,13/10/2022,1,West,New Mexico,Fanta,$0.45 ,"3,250","$1,462.50 "
FizzySip,1128299,13/10/2022,1,West,New Mexico,Powerade,$0.55 ,"3,000","$1,650.00 "
FizzySip,1128299,13/10/2022,1,West,New Mexico,Dasani Water,$0.70 ,"3,500","$2,450.00 "
FizzySip,1128299,13/11/2022,1,West,New Mexico,Coca-Cola,$0.55 ,"5,250","$2,887.50 "
FizzySip,1128299,13/11/2022,1,West,New Mexico,Diet Coke,$0.60 ,"5,750","$3,450.00 "
FizzySip,1128299,13/11/2022,1,West,New Mexico,Sprite,$0.55 ,"4,250","$2,337.50 "
FizzySip,1128299,13/11/2022,1,West,New Mexico,Fanta,$0.55 ,"4,000","$2,200.00 "
FizzySip,1128299,13/11/2022,1,West,New Mexico,Powerade,$0.65 ,"3,500","$2,275.00 "
FizzySip,1128299,13/11/2022,1,West,New Mexico,Dasani Water,$0.70 ,"4,750","$3,325.00 "
FizzySip,1128299,12/12/2022,1,West,New Mexico,Coca-Cola,$0.55 ,"6,750","$3,712.50 "
FizzySip,1128299,12/12/2022,1,West,New Mexico,Diet Coke,$0.60 ,"6,750","$4,050.00 "
FizzySip,1128299,12/12/2022,1,West,New Mexico,Sprite,$0.55 ,"4,750","$2,612.50 "
FizzySip,1128299,12/12/2022,1,West,New Mexico,Fanta,$0.55 ,"4,750","$2,612.50 "
FizzySip,1128299,12/12/2022,1,West,New Mexico,Powerade,$0.65 ,"4,000","$2,600.00 "
FizzySip,1128299,12/12/2022,1,West,New Mexico,Dasani Water,$0.70 ,"5,000","$3,500.00 "
Sodapop,1185732,9/1/2022,1,Southeast,Georgia,Coca-Cola,$0.40 ,"10,250","$4,100.00 "
Sodapop,1185732,9/1/2022,1,Southeast,Georgia,Diet Coke,$0.40 ,"8,250","$3,300.00 "
Sodapop,1185732,9/1/2022,1,Southeast,Georgia,Sprite,$0.30 ,"8,250","$2,475.00 "
Sodapop,1185732,9/1/2022,1,Southeast,Georgia,Fanta,$0.35 ,"6,750","$2,362.50 "
Sodapop,1185732,9/1/2022,1,Southeast,Georgia,Powerade,$0.50 ,"7,250","$3,625.00 "
Sodapop,1185732,9/1/2022,1,Southeast,Georgia,Dasani Water,$0.40 ,"8,250","$3,300.00 "
Sodapop,1185732,7/2/2022,1,Southeast,Georgia,Coca-Cola,$0.40 ,"10,750","$4,300.00 "
Sodapop,1185732,7/2/2022,1,Southeast,Georgia,Diet Coke,$0.40 ,"7,250","$2,900.00 "
Sodapop,1185732,7/2/2022,1,Southeast,Georgia,Sprite,$0.30 ,"7,750","$2,325.00 "
Sodapop,1185732,7/2/2022,1,Southeast,Georgia,Fanta,$0.35 ,"6,250","$2,187.50 "
Sodapop,1185732,7/2/2022,1,Southeast,Georgia,Powerade,$0.50 ,"7,000","$3,500.00 "
Sodapop,1185732,7/2/2022,1,Southeast,Georgia,Dasani Water,$0.35 ,"8,000","$2,800.00 "
Sodapop,1185732,5/3/2022,1,Southeast,Georgia,Coca-Cola,$0.35 ,"10,200","$3,570.00 "
Sodapop,1185732,5/3/2022,1,Southeast,Georgia,Diet Coke,$0.35 ,"7,000","$2,450.00 "
Sodapop,1185732,5/3/2022,1,Southeast,Georgia,Sprite,$0.25 ,"7,250","$1,812.50 "
Sodapop,1185732,5/3/2022,1,Southeast,Georgia,Fanta,$0.30 ,"5,750","$1,725.00 "
Sodapop,1185732,5/3/2022,1,Southeast,Georgia,Powerade,$0.45 ,"6,250","$2,812.50 "
Sodapop,1185732,5/3/2022,1,Southeast,Georgia,Dasani Water,$0.35 ,"7,250","$2,537.50 "
Sodapop,1185732,6/4/2022,1,Southeast,Georgia,Coca-Cola,$0.35 ,"9,750","$3,412.50 "
Sodapop,1185732,6/4/2022,1,Southeast,Georgia,Diet Coke,$0.35 ,"6,750","$2,362.50 "
Sodapop,1185732,6/4/2022,1,Southeast,Georgia,Sprite,$0.25 ,"6,750","$1,687.50 "
Sodapop,1185732,6/4/2022,1,Southeast,Georgia,Fanta,$0.30 ,"6,000","$1,800.00 "
Sodapop,1185732,6/4/2022,1,Southeast,Georgia,Powerade,$0.50 ,"6,250","$3,125.00 "
Sodapop,1185732,6/4/2022,1,Southeast,Georgia,Dasani Water,$0.40 ,"7,750","$3,100.00 "
Sodapop,1185732,5/5/2022,1,Southeast,Georgia,Coca-Cola,$0.50 ,"10,450","$5,225.00 "
Sodapop,1185732,5/5/2022,1,Southeast,Georgia,Diet Coke,$0.50 ,"7,500","$3,750.00 "
Sodapop,1185732,5/5/2022,1,Southeast,Georgia,Sprite,$0.45 ,"7,250","$3,262.50 "
Sodapop,1185732,5/5/2022,1,Southeast,Georgia,Fanta,$0.45 ,"6,750","$3,037.50 "
Sodapop,1185732,5/5/2022,1,Southeast,Georgia,Powerade,$0.55 ,"7,000","$3,850.00 "
Sodapop,1185732,5/5/2022,1,Southeast,Georgia,Dasani Water,$0.60 ,"8,000","$4,800.00 "
Sodapop,1185732,7/6/2022,1,Southeast,Georgia,Coca-Cola,$0.55 ,"10,500","$5,775.00 "
Sodapop,1185732,7/6/2022,1,Southeast,Georgia,Diet Coke,$0.50 ,"8,000","$4,000.00 "
Sodapop,1185732,7/6/2022,1,Southeast,Georgia,Sprite,$0.50 ,"7,750","$3,875.00 "
Sodapop,1185732,7/6/2022,1,Southeast,Georgia,Fanta,$0.50 ,"7,500","$3,750.00 "
Sodapop,1185732,7/6/2022,1,Southeast,Georgia,Powerade,$0.65 ,"7,500","$4,875.00 "
Sodapop,1185732,7/6/2022,1,Southeast,Georgia,Dasani Water,$0.70 ,"9,250","$6,475.00 "
Sodapop,1185732,5/7/2022,1,Southeast,Georgia,Coca-Cola,$0.65 ,"11,500","$7,475.00 "
Sodapop,1185732,5/7/2022,1,Southeast,Georgia,Diet Coke,$0.60 ,"9,000","$5,400.00 "
Sodapop,1185732,5/7/2022,1,Southeast,Georgia,Sprite,$0.55 ,"8,250","$4,537.50 "
Sodapop,1185732,5/7/2022,1,Southeast,Georgia,Fanta,$0.55 ,"7,750","$4,262.50 "
Sodapop,1185732,5/7/2022,1,Southeast,Georgia,Powerade,$0.65 ,"8,000","$5,200.00 "
Sodapop,1185732,5/7/2022,1,Southeast,Georgia,Dasani Water,$0.70 ,"9,750","$6,825.00 "
Sodapop,1185732,6/8/2022,1,Southeast,Georgia,Coca-Cola,$0.65 ,"11,250","$7,312.50 "
Sodapop,1185732,6/8/2022,1,Southeast,Georgia,Diet Coke,$0.60 ,"9,000","$5,400.00 "
Sodapop,1185732,6/8/2022,1,Southeast,Georgia,Sprite,$0.55 ,"8,250","$4,537.50 "
Sodapop,1185732,6/8/2022,1,Southeast,Georgia,Fanta,$0.45 ,"7,750","$3,487.50 "
Sodapop,1185732,6/8/2022,1,Southeast,Georgia,Powerade,$0.55 ,"7,500","$4,125.00 "
Sodapop,1185732,6/8/2022,1,Southeast,Georgia,Dasani Water,$0.60 ,"9,250","$5,550.00 "
Sodapop,1185732,5/9/2022,1,Southeast,Georgia,Coca-Cola,$0.55 ,"10,250","$5,637.50 "
Sodapop,1185732,5/9/2022,1,Southeast,Georgia,Diet Coke,$0.50 ,"8,250","$4,125.00 "
Sodapop,1185732,5/9/2022,1,Southeast,Georgia,Sprite,$0.40 ,"7,250","$2,900.00 "
Sodapop,1185732,5/9/2022,1,Southeast,Georgia,Fanta,$0.40 ,"7,000","$2,800.00 "
Sodapop,1185732,5/9/2022,1,Southeast,Georgia,Powerade,$0.50 ,"7,000","$3,500.00 "
Sodapop,1185732,5/9/2022,1,Southeast,Georgia,Dasani Water,$0.55 ,"8,000","$4,400.00 "
Sodapop,1185732,7/10/2022,1,Southeast,Georgia,Coca-Cola,$0.55 ,"9,750","$5,362.50 "
Sodapop,1185732,7/10/2022,1,Southeast,Georgia,Diet Coke,$0.45 ,"8,000","$3,600.00 "
Sodapop,1185732,7/10/2022,1,Southeast,Georgia,Sprite,$0.45 ,"6,750","$3,037.50 "
Sodapop,1185732,7/10/2022,1,Southeast,Georgia,Fanta,$0.45 ,"6,500","$2,925.00 "
Sodapop,1185732,7/10/2022,1,Southeast,Georgia,Powerade,$0.55 ,"6,500","$3,575.00 "
Sodapop,1185732,7/10/2022,1,Southeast,Georgia,Dasani Water,$0.60 ,"7,750","$4,650.00 "
Sodapop,1185732,6/11/2022,1,Southeast,Georgia,Coca-Cola,$0.55 ,"9,250","$5,087.50 "
Sodapop,1185732,6/11/2022,1,Southeast,Georgia,Diet Coke,$0.45 ,"7,500","$3,375.00 "
Sodapop,1185732,6/11/2022,1,Southeast,Georgia,Sprite,$0.45 ,"6,950","$3,127.50 "
Sodapop,1185732,6/11/2022,1,Southeast,Georgia,Fanta,$0.55 ,"7,500","$4,125.00 "
Sodapop,1185732,6/11/2022,1,Southeast,Georgia,Powerade,$0.70 ,"7,250","$5,075.00 "
Sodapop,1185732,6/11/2022,1,Southeast,Georgia,Dasani Water,$0.75 ,"8,250","$6,187.50 "
Sodapop,1185732,5/12/2022,1,Southeast,Georgia,Coca-Cola,$0.70 ,"10,750","$7,525.00 "
Sodapop,1185732,5/12/2022,1,Southeast,Georgia,Diet Coke,$0.60 ,"8,750","$5,250.00 "
Sodapop,1185732,5/12/2022,1,Southeast,Georgia,Sprite,$0.60 ,"8,250","$4,950.00 "
Sodapop,1185732,5/12/2022,1,Southeast,Georgia,Fanta,$0.60 ,"7,750","$4,650.00 "
Sodapop,1185732,5/12/2022,1,Southeast,Georgia,Powerade,$0.70 ,"7,750","$5,425.00 "
Sodapop,1185732,5/12/2022,1,Southeast,Georgia,Dasani Water,$0.75 ,"8,750","$6,562.50 "
Sodapop,1185732,6/1/2022,1,Southeast,South Carolina,Coca-Cola,$0.35 ,"9,250","$3,237.50 "
Sodapop,1185732,6/1/2022,1,Southeast,South Carolina,Diet Coke,$0.35 ,"7,250","$2,537.50 "
Sodapop,1185732,6/1/2022,1,Southeast,South Carolina,Sprite,$0.25 ,"7,250","$1,812.50 "
Sodapop,1185732,6/1/2022,1,Southeast,South Carolina,Fanta,$0.30 ,"5,750","$1,725.00 "
Sodapop,1185732,6/1/2022,1,Southeast,South Carolina,Powerade,$0.45 ,"6,250","$2,812.50 "
Sodapop,1185732,6/1/2022,1,Southeast,South Carolina,Dasani Water,$0.35 ,"7,250","$2,537.50 "
Sodapop,1185732,4/2/2022,1,Southeast,South Carolina,Coca-Cola,$0.35 ,"9,750","$3,412.50 "
Sodapop,1185732,4/2/2022,1,Southeast,South Carolina,Diet Coke,$0.35 ,"6,250","$2,187.50 "
Sodapop,1185732,4/2/2022,1,Southeast,South Carolina,Sprite,$0.25 ,"6,750","$1,687.50 "
Sodapop,1185732,4/2/2022,1,Southeast,South Carolina,Fanta,$0.30 ,"5,250","$1,575.00 "
Sodapop,1185732,4/2/2022,1,Southeast,South Carolina,Powerade,$0.45 ,"6,000","$2,700.00 "
Sodapop,1185732,4/2/2022,1,Southeast,South Carolina,Dasani Water,$0.30 ,"7,000","$2,100.00 "
Sodapop,1185732,2/3/2022,1,Southeast,South Carolina,Coca-Cola,$0.30 ,"9,200","$2,760.00 "
Sodapop,1185732,2/3/2022,1,Southeast,South Carolina,Diet Coke,$0.30 ,"6,000","$1,800.00 "
Sodapop,1185732,2/3/2022,1,Southeast,South Carolina,Sprite,$0.20 ,"6,250","$1,250.00 "
Sodapop,1185732,2/3/2022,1,Southeast,South Carolina,Fanta,$0.25 ,"4,750","$1,187.50 "
Sodapop,1185732,2/3/2022,1,Southeast,South Carolina,Powerade,$0.40 ,"5,250","$2,100.00 "
Sodapop,1185732,2/3/2022,1,Southeast,South Carolina,Dasani Water,$0.30 ,"6,250","$1,875.00 "
Sodapop,1185732,3/4/2022,1,Southeast,South Carolina,Coca-Cola,$0.30 ,"8,750","$2,625.00 "
Sodapop,1185732,3/4/2022,1,Southeast,South Carolina,Diet Coke,$0.30 ,"5,750","$1,725.00 "
Sodapop,1185732,3/4/2022,1,Southeast,South Carolina,Sprite,$0.20 ,"5,750","$1,150.00 "
Sodapop,1185732,3/4/2022,1,Southeast,South Carolina,Fanta,$0.25 ,"5,000","$1,250.00 "
Sodapop,1185732,3/4/2022,1,Southeast,South Carolina,Powerade,$0.45 ,"5,250","$2,362.50 "
Sodapop,1185732,3/4/2022,1,Southeast,South Carolina,Dasani Water,$0.35 ,"6,750","$2,362.50 "
Sodapop,1185732,2/5/2022,1,Southeast,South Carolina,Coca-Cola,$0.45 ,"9,450","$4,252.50 "
Sodapop,1185732,2/5/2022,1,Southeast,South Carolina,Diet Coke,$0.45 ,"6,500","$2,925.00 "
Sodapop,1185732,2/5/2022,1,Southeast,South Carolina,Sprite,$0.40 ,"6,250","$2,500.00 "
Sodapop,1185732,2/5/2022,1,Southeast,South Carolina,Fanta,$0.40 ,"5,750","$2,300.00 "
Sodapop,1185732,2/5/2022,1,Southeast,South Carolina,Powerade,$0.50 ,"6,000","$3,000.00 "
Sodapop,1185732,2/5/2022,1,Southeast,South Carolina,Dasani Water,$0.55 ,"7,000","$3,850.00 "
Sodapop,1185732,4/6/2022,1,Southeast,South Carolina,Coca-Cola,$0.50 ,"9,500","$4,750.00 "
Sodapop,1185732,4/6/2022,1,Southeast,South Carolina,Diet Coke,$0.45 ,"7,000","$3,150.00 "
Sodapop,1185732,4/6/2022,1,Southeast,South Carolina,Sprite,$0.50 ,"6,750","$3,375.00 "
Sodapop,1185732,4/6/2022,1,Southeast,South Carolina,Fanta,$0.50 ,"6,500","$3,250.00 "
Sodapop,1185732,4/6/2022,1,Southeast,South Carolina,Powerade,$0.65 ,"6,500","$4,225.00 "
Sodapop,1185732,4/6/2022,1,Southeast,South Carolina,Dasani Water,$0.70 ,"8,250","$5,775.00 "
Sodapop,1185732,2/7/2022,1,Southeast,South Carolina,Coca-Cola,$0.65 ,"10,500","$6,825.00 "
Sodapop,1185732,2/7/2022,1,Southeast,South Carolina,Diet Coke,$0.60 ,"8,000","$4,800.00 "
Sodapop,1185732,2/7/2022,1,Southeast,South Carolina,Sprite,$0.55 ,"7,250","$3,987.50 "
Sodapop,1185732,2/7/2022,1,Southeast,South Carolina,Fanta,$0.55 ,"6,750","$3,712.50 "
Sodapop,1185732,2/7/2022,1,Southeast,South Carolina,Powerade,$0.65 ,"7,000","$4,550.00 "
Sodapop,1185732,2/7/2022,1,Southeast,South Carolina,Dasani Water,$0.70 ,"8,750","$6,125.00 "
Sodapop,1185732,3/8/2022,1,Southeast,South Carolina,Coca-Cola,$0.65 ,"10,250","$6,662.50 "
Sodapop,1185732,3/8/2022,1,Southeast,South Carolina,Diet Coke,$0.60 ,"8,000","$4,800.00 "
Sodapop,1185732,3/8/2022,1,Southeast,South Carolina,Sprite,$0.55 ,"7,250","$3,987.50 "
Sodapop,1185732,3/8/2022,1,Southeast,South Carolina,Fanta,$0.45 ,"6,750","$3,037.50 "
Sodapop,1185732,3/8/2022,1,Southeast,South Carolina,Powerade,$0.55 ,"6,500","$3,575.00 "
Sodapop,1185732,3/8/2022,1,Southeast,South Carolina,Dasani Water,$0.60 ,"8,250","$4,950.00 "
Sodapop,1185732,2/9/2022,1,Southeast,South Carolina,Coca-Cola,$0.55 ,"9,250","$5,087.50 "
Sodapop,1185732,2/9/2022,1,Southeast,South Carolina,Diet Coke,$0.50 ,"7,250","$3,625.00 "
Sodapop,1185732,2/9/2022,1,Southeast,South Carolina,Sprite,$0.30 ,"6,250","$1,875.00 "
Sodapop,1185732,2/9/2022,1,Southeast,South Carolina,Fanta,$0.30 ,"6,000","$1,800.00 "
Sodapop,1185732,2/9/2022,1,Southeast,South Carolina,Powerade,$0.40 ,"6,000","$2,400.00 "
Sodapop,1185732,2/9/2022,1,Southeast,South Carolina,Dasani Water,$0.45 ,"7,000","$3,150.00 "
Sodapop,1185732,4/10/2022,1,Southeast,South Carolina,Coca-Cola,$0.45 ,"8,750","$3,937.50 "
Sodapop,1185732,4/10/2022,1,Southeast,South Carolina,Diet Coke,$0.35 ,"7,000","$2,450.00 "
Sodapop,1185732,4/10/2022,1,Southeast,South Carolina,Sprite,$0.35 ,"5,750","$2,012.50 "
Sodapop,1185732,4/10/2022,1,Southeast,South Carolina,Fanta,$0.35 ,"5,500","$1,925.00 "
Sodapop,1185732,4/10/2022,1,Southeast,South Carolina,Powerade,$0.45 ,"5,500","$2,475.00 "
Sodapop,1185732,4/10/2022,1,Southeast,South Carolina,Dasani Water,$0.50 ,"6,750","$3,375.00 "
Sodapop,1185732,3/11/2022,1,Southeast,South Carolina,Coca-Cola,$0.45 ,"8,250","$3,712.50 "
Sodapop,1185732,3/11/2022,1,Southeast,South Carolina,Diet Coke,$0.35 ,"6,500","$2,275.00 "
Sodapop,1185732,3/11/2022,1,Southeast,South Carolina,Sprite,$0.40 ,"5,950","$2,380.00 "
Sodapop,1185732,3/11/2022,1,Southeast,South Carolina,Fanta,$0.60 ,"6,500","$3,900.00 "
Sodapop,1185732,3/11/2022,1,Southeast,South Carolina,Powerade,$0.75 ,"6,250","$4,687.50 "
Sodapop,1185732,3/11/2022,1,Southeast,South Carolina,Dasani Water,$0.75 ,"7,250","$5,437.50 "
Sodapop,1185732,2/12/2022,1,Southeast,South Carolina,Coca-Cola,$0.70 ,"9,750","$6,825.00 "
Sodapop,1185732,2/12/2022,1,Southeast,South Carolina,Diet Coke,$0.60 ,"7,750","$4,650.00 "
Sodapop,1185732,2/12/2022,1,Southeast,South Carolina,Sprite,$0.60 ,"7,250","$4,350.00 "
Sodapop,1185732,2/12/2022,1,Southeast,South Carolina,Fanta,$0.60 ,"6,750","$4,050.00 "
Sodapop,1185732,2/12/2022,1,Southeast,South Carolina,Powerade,$0.70 ,"6,750","$4,725.00 "
Sodapop,1185732,2/12/2022,1,Southeast,South Carolina,Dasani Water,$0.75 ,"7,750","$5,812.50 "
Sodapop,1185732,13/1/2022,1,Southeast,North Carolina,Coca-Cola,$0.35 ,"7,750","$2,712.50 "
Sodapop,1185732,13/1/2022,1,Southeast,North Carolina,Diet Coke,$0.35 ,"5,750","$2,012.50 "
Sodapop,1185732,13/1/2022,1,Southeast,North Carolina,Sprite,$0.25 ,"5,750","$1,437.50 "
Sodapop,1185732,13/1/2022,1,Southeast,North Carolina,Fanta,$0.30 ,"4,250","$1,275.00 "
Sodapop,1185732,13/1/2022,1,Southeast,North Carolina,Powerade,$0.45 ,"4,750","$2,137.50 "
Sodapop,1185732,13/1/2022,1,Southeast,North Carolina,Dasani Water,$0.35 ,"5,750","$2,012.50 "
Sodapop,1185732,11/2/2022,1,Southeast,North Carolina,Coca-Cola,$0.35 ,"8,250","$2,887.50 "
Sodapop,1185732,11/2/2022,1,Southeast,North Carolina,Diet Coke,$0.35 ,"4,750","$1,662.50 "
Sodapop,1185732,11/2/2022,1,Southeast,North Carolina,Sprite,$0.25 ,"5,250","$1,312.50 "
Sodapop,1185732,11/2/2022,1,Southeast,North Carolina,Fanta,$0.30 ,"3,750","$1,125.00 "
Sodapop,1185732,11/2/2022,1,Southeast,North Carolina,Powerade,$0.45 ,"4,500","$2,025.00 "
Sodapop,1185732,11/2/2022,1,Southeast,North Carolina,Dasani Water,$0.30 ,"5,500","$1,650.00 "
Sodapop,1185732,9/3/2022,1,Southeast,North Carolina,Coca-Cola,$0.30 ,"7,700","$2,310.00 "
Sodapop,1185732,9/3/2022,1,Southeast,North Carolina,Diet Coke,$0.30 ,"4,500","$1,350.00 "
Sodapop,1185732,9/3/2022,1,Southeast,North Carolina,Sprite,$0.20 ,"4,750",$950.00 
Sodapop,1185732,9/3/2022,1,Southeast,North Carolina,Fanta,$0.25 ,"3,250",$812.50 
Sodapop,1185732,9/3/2022,1,Southeast,North Carolina,Powerade,$0.40 ,"3,750","$1,500.00 "
Sodapop,1185732,9/3/2022,1,Southeast,North Carolina,Dasani Water,$0.30 ,"4,750","$1,425.00 "
Sodapop,1185732,10/4/2022,1,Southeast,North Carolina,Coca-Cola,$0.30 ,"7,250","$2,175.00 "
Sodapop,1185732,10/4/2022,1,Southeast,North Carolina,Diet Coke,$0.30 ,"4,250","$1,275.00 "
Sodapop,1185732,10/4/2022,1,Southeast,North Carolina,Sprite,$0.20 ,"4,250",$850.00 
Sodapop,1185732,10/4/2022,1,Southeast,North Carolina,Fanta,$0.25 ,"3,500",$875.00 
Sodapop,1185732,10/4/2022,1,Southeast,North Carolina,Powerade,$0.45 ,"3,750","$1,687.50 "
Sodapop,1185732,10/4/2022,1,Southeast,North Carolina,Dasani Water,$0.35 ,"5,250","$1,837.50 "
Sodapop,1185732,9/5/2022,1,Southeast,North Carolina,Coca-Cola,$0.45 ,"7,950","$3,577.50 "
Sodapop,1185732,9/5/2022,1,Southeast,North Carolina,Diet Coke,$0.45 ,"5,000","$2,250.00 "
Sodapop,1185732,9/5/2022,1,Southeast,North Carolina,Sprite,$0.40 ,"4,750","$1,900.00 "
Sodapop,1185732,9/5/2022,1,Southeast,North Carolina,Fanta,$0.40 ,"4,250","$1,700.00 "
Sodapop,1185732,9/5/2022,1,Southeast,North Carolina,Powerade,$0.50 ,"4,500","$2,250.00 "
Sodapop,1185732,9/5/2022,1,Southeast,North Carolina,Dasani Water,$0.55 ,"5,500","$3,025.00 "
Sodapop,1185732,11/6/2022,1,Southeast,North Carolina,Coca-Cola,$0.50 ,"8,000","$4,000.00 "
Sodapop,1185732,11/6/2022,1,Southeast,North Carolina,Diet Coke,$0.45 ,"5,500","$2,475.00 "
Sodapop,1185732,11/6/2022,1,Southeast,North Carolina,Sprite,$0.50 ,"5,250","$2,625.00 "
Sodapop,1185732,11/6/2022,1,Southeast,North Carolina,Fanta,$0.50 ,"5,000","$2,500.00 "
Sodapop,1185732,11/6/2022,1,Southeast,North Carolina,Powerade,$0.65 ,"5,000","$3,250.00 "
Sodapop,1185732,11/6/2022,1,Southeast,North Carolina,Dasani Water,$0.70 ,"6,750","$4,725.00 "
Sodapop,1185732,9/7/2022,1,Southeast,North Carolina,Coca-Cola,$0.65 ,"9,000","$5,850.00 "
Sodapop,1185732,9/7/2022,1,Southeast,North Carolina,Diet Coke,$0.60 ,"6,500","$3,900.00 "
Sodapop,1185732,9/7/2022,1,Southeast,North Carolina,Sprite,$0.55 ,"5,750","$3,162.50 "
Sodapop,1185732,9/7/2022,1,Southeast,North Carolina,Fanta,$0.55 ,"5,250","$2,887.50 "
Sodapop,1185732,9/7/2022,1,Southeast,North Carolina,Powerade,$0.65 ,"5,500","$3,575.00 "
Sodapop,1185732,9/7/2022,1,Southeast,North Carolina,Dasani Water,$0.70 ,"7,250","$5,075.00 "
Sodapop,1185732,10/8/2022,1,Southeast,North Carolina,Coca-Cola,$0.65 ,"8,750","$5,687.50 "
Sodapop,1185732,10/8/2022,1,Southeast,North Carolina,Diet Coke,$0.60 ,"6,500","$3,900.00 "
Sodapop,1185732,10/8/2022,1,Southeast,North Carolina,Sprite,$0.55 ,"5,750","$3,162.50 "
Sodapop,1185732,10/8/2022,1,Southeast,North Carolina,Fanta,$0.45 ,"5,250","$2,362.50 "
Sodapop,1185732,10/8/2022,1,Southeast,North Carolina,Powerade,$0.55 ,"5,000","$2,750.00 "
Sodapop,1185732,10/8/2022,1,Southeast,North Carolina,Dasani Water,$0.60 ,"6,750","$4,050.00 "
Sodapop,1185732,9/9/2022,1,Southeast,North Carolina,Coca-Cola,$0.55 ,"7,750","$4,262.50 "
Sodapop,1185732,9/9/2022,1,Southeast,North Carolina,Diet Coke,$0.50 ,"5,750","$2,875.00 "
Sodapop,1185732,9/9/2022,1,Southeast,North Carolina,Sprite,$0.25 ,"4,750","$1,187.50 "
Sodapop,1185732,9/9/2022,1,Southeast,North Carolina,Fanta,$0.25 ,"4,500","$1,125.00 "
Sodapop,1185732,9/9/2022,1,Southeast,North Carolina,Powerade,$0.35 ,"4,500","$1,575.00 "
Sodapop,1185732,9/9/2022,1,Southeast,North Carolina,Dasani Water,$0.40 ,"5,500","$2,200.00 "
Sodapop,1185732,11/10/2022,1,Southeast,North Carolina,Coca-Cola,$0.40 ,"7,250","$2,900.00 "
Sodapop,1185732,11/10/2022,1,Southeast,North Carolina,Diet Coke,$0.30 ,"5,500","$1,650.00 "
Sodapop,1185732,11/10/2022,1,Southeast,North Carolina,Sprite,$0.30 ,"4,250","$1,275.00 "
Sodapop,1185732,11/10/2022,1,Southeast,North Carolina,Fanta,$0.30 ,"4,000","$1,200.00 "
Sodapop,1185732,11/10/2022,1,Southeast,North Carolina,Powerade,$0.40 ,"4,000","$1,600.00 "
Sodapop,1185732,11/10/2022,1,Southeast,North Carolina,Dasani Water,$0.40 ,"5,250","$2,100.00 "
Sodapop,1185732,10/11/2022,1,Southeast,North Carolina,Coca-Cola,$0.35 ,"6,750","$2,362.50 "
Sodapop,1185732,10/11/2022,1,Southeast,North Carolina,Diet Coke,$0.25 ,"5,000","$1,250.00 "
Sodapop,1185732,10/11/2022,1,Southeast,North Carolina,Sprite,$0.35 ,"4,450","$1,557.50 "
Sodapop,1185732,10/11/2022,1,Southeast,North Carolina,Fanta,$0.65 ,"5,000","$3,250.00 "
Sodapop,1185732,10/11/2022,1,Southeast,North Carolina,Powerade,$0.80 ,"4,750","$3,800.00 "
Sodapop,1185732,10/11/2022,1,Southeast,North Carolina,Dasani Water,$0.80 ,"5,750","$4,600.00 "
Sodapop,1185732,9/12/2022,1,Southeast,North Carolina,Coca-Cola,$0.75 ,"8,250","$6,187.50 "
Sodapop,1185732,9/12/2022,1,Southeast,North Carolina,Diet Coke,$0.65 ,"6,250","$4,062.50 "
Sodapop,1185732,9/12/2022,1,Southeast,North Carolina,Sprite,$0.65 ,"5,750","$3,737.50 "
Sodapop,1185732,9/12/2022,1,Southeast,North Carolina,Fanta,$0.65 ,"5,250","$3,412.50 "
Sodapop,1185732,9/12/2022,1,Southeast,North Carolina,Powerade,$0.75 ,"5,250","$3,937.50 "
Sodapop,1185732,9/12/2022,1,Southeast,North Carolina,Dasani Water,$0.80 ,"6,250","$5,000.00 "
Sodapop,1185732,22/1/2022,1,Midwest,Ohio,Coca-Cola,$0.40 ,"5,000","$2,000.00 "
Sodapop,1185732,22/1/2022,1,Midwest,Ohio,Diet Coke,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,22/1/2022,1,Midwest,Ohio,Sprite,$0.30 ,"3,000",$900.00 
Sodapop,1185732,22/1/2022,1,Midwest,Ohio,Fanta,$0.35 ,"1,500",$525.00 
Sodapop,1185732,22/1/2022,1,Midwest,Ohio,Powerade,$0.50 ,"2,000","$1,000.00 "
Sodapop,1185732,22/1/2022,1,Midwest,Ohio,Dasani Water,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,22/2/2022,1,Midwest,Ohio,Coca-Cola,$0.40 ,"5,500","$2,200.00 "
Sodapop,1185732,22/2/2022,1,Midwest,Ohio,Diet Coke,$0.40 ,"2,000",$800.00 
Sodapop,1185732,22/2/2022,1,Midwest,Ohio,Sprite,$0.30 ,"2,500",$750.00 
Sodapop,1185732,22/2/2022,1,Midwest,Ohio,Fanta,$0.35 ,"1,250",$437.50 
Sodapop,1185732,22/2/2022,1,Midwest,Ohio,Powerade,$0.50 ,"2,000","$1,000.00 "
Sodapop,1185732,22/2/2022,1,Midwest,Ohio,Dasani Water,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,21/3/2022,1,Midwest,Ohio,Coca-Cola,$0.45 ,"5,200","$2,340.00 "
Sodapop,1185732,21/3/2022,1,Midwest,Ohio,Diet Coke,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,21/3/2022,1,Midwest,Ohio,Sprite,$0.35 ,"2,500",$875.00 
